CRIF.S1.Score,Payment.Amount,Interest.Paid,Principal.Advance.Paid,Total.years.of.experience.in.Employment.,Estimated.Interest,Debt.service.ratio,Salary.Income.current.month,Interest.Rate,Total.Amount.Paid,Principal.Advance.Remaining,Delinquent.Amount,Date.of.Birth,Gender,Education.Level,No.of.dependents,Loan.Amount,Contract.Date,Marital.status,Term,Residential.status,pymt_standing,Maturity.Date,Fee.Set
1.0087907506338145e-15,0.0,1.3467187360432344,0.6680613922607687,-0.1698091984249669,0.8041807971116316,-1.7238658873978956,0.16188566709286992,-0.1257468962594032,0.8577548745346465,0.5476461929794164,2.3573155764042752,0.06524738592212186,1,2,0,0.4825278835511537,2.284208219522766,0,0.7977522892166398,0,0,-1.2198518438033106,5
1.0087907506338145e-15,0.0,1.382277516422456,0.8711778782637544,-0.4590249674720017,0.5240577711592271,-0.5456440482437275,0.16188566709286992,0.33396739956622506,1.0088196408130996,-0.1973173950896387,-0.4253655671981105,0.06524738592212186,1,2,0,-0.13169531908860183,2.284208219522766,0,0.7977522892166398,0,1,-0.020491582356379646,6
-0.9412091645944389,0.0,1.2527350567778142,0.660871869466926,1.5527370956504045,0.565753816956962,-0.6035504698572709,0.16188566709286992,1.1081934032301386,0.8418975365340332,-0.10799780870034681,2.349649564401545,2.3039076960087272,1,5,2,-0.20847321941857128,1.742272716182508,1,0.7977522892166398,0,0,-0.020491582356379646,7
1.0087907506338145e-15,0.0,1.3149639120907475,1.207578764014788,0.3055019870057329,0.05264769767735996,-1.0602967430854802,0.16188566709286992,-0.42083953455957845,1.2502214039804551,-0.030115209173662633,2.357247759001151,1.27067986058414,1,2,2,0.3289720828912148,2.284208219522766,1,-0.5176961755322457,0,0,-2.4192121052502418,5
1.0087907506338145e-15,0.0,0.5759448613605278,1.64088762094385,0.5070325562423077,0.45600103011260046,-1.786562143956004,0.16188566709286992,0.2636392371983439,1.4670333560122775,-2.381738598950814,-0.4253655671981105,1.6150891390590023,1,3,2,-0.13169531908860183,2.284208219522766,1,0.7977522892166398,0,2,-1.2198518438033106,6
1.0087907506338145e-15,0.0,1.2910194842071874,1.64088762094385,-0.8008052453923118,0.3263364350521696,-0.01713895374314808,0.16188566709286992,0.4943217317992311,1.632896560213395,-2.381738598950814,-0.4253655671981105,-0.795775810265034,1,1,2,-0.13169531908860183,2.284208219522766,1,0.3592694676336779,0,2,-1.2198518438033106,6
1.0087907506338145e-15,0.0,1.4904111916307852,0.858732518722616,0.6908202327705496,0.6675044318405018,1.2568705656603836,0.16188566709286992,1.053182670675076,1.0420286433999801,-0.18563752319357346,-0.4253655671981105,1.0984752213467088,1,5,3,-0.13169531908860183,2.284208219522766,1,0.7977522892166398,0,1,-0.020491582356379646,7
1.0087907506338145e-15,0.0,1.1966161474186472,0.45043487056515885,0.8599867368056264,0.7513049032307249,-1.0745386630432818,0.16188566709286992,-0.3872054603459967,0.661721922783735,0.5933421485458806,2.357411345697876,0.4096566643969842,1,4,2,0.4057499832211843,2.284208219522766,1,0.7977522892166398,0,0,-0.020491582356379646,5
1.0087907506338145e-15,0.0,-0.34782190767759613,-0.10760630108697473,-1.2224099600423697,-1.474302128873629,0.030741177084957553,0.16188566709286992,1.2333579243704629,-0.23296261729863,-0.5273241399879013,2.357445478390851,-0.10695725331530931,1,2,0,-0.8994743223882963,2.10356305174268,0,-1.833144640281131,0,0,-2.4192121052502418,7
1.0087907506338145e-15,0.0,1.4344879401687844,1.0056195305755895,-0.1698091984249669,0.5843784849112086,0.8648771943343239,0.16188566709286992,-0.21899722404929522,1.122336075900515,-0.06584052518607846,-0.4253655671981105,-0.2791618925527405,1,2,0,0.09863838190130648,2.284208219522766,0,0.7977522892166398,0,1,-0.020491582356379646,5
1.0087907506338145e-15,0.0,1.4859390016696898,0.8130569787523249,0.6908202327705496,0.5974450312301476,0.8449623982702552,0.16188566709286992,0.33396739956622506,1.0085119277190526,-0.05859203457104955,2.3501559755985935,0.7540659428718466,1,3,2,-0.054917418758632396,2.284208219522766,1,0.7977522892166398,0,0,-0.020491582356379646,6
1.0087907506338145e-15,0.0,0.7772477215210314,1.3478232796322114,-0.4590249674720017,-0.7357147818023256,0.41697890464229853,0.16188566709286992,0.3106340223178396,1.292552461357076,-2.381738598950814,-0.4253655671981105,-0.10695725331530931,1,1,0,-0.515584820738449,2.284208219522766,1,-1.1754204079066883,0,2,-2.4192121052502418,6
1.0087907506338145e-15,0.0,1.5849383945434155,1.1580421748732845,0.08193702990724797,0.7740236943829808,1.9257867123806698,0.16188566709286992,-0.21899722404929522,1.281783020995307,0.10351243041270396,-0.4253655671981105,-0.2791618925527405,1,3,2,0.4057499832211843,2.284208219522766,1,0.7977522892166398,0,1,-0.020491582356379646,5
1.0087907506338145e-15,0.0,1.3750960487986688,0.9234316276764917,1.300693128667149,0.5234381119008625,-1.7214196367159715,0.16188566709286992,0.19829579511126116,1.0436883259780272,-0.1580011351639873,-0.4253655671981105,1.7872937782964335,1,3,3,-0.054917418758632396,2.284208219522766,1,0.7977522892166398,1,1,-0.020491582356379646,6
1.0087907506338145e-15,0.0,1.9151344551187435,2.9982491081769846,1.4301919597414194,1.6521409469366781,-1.7704541803891978,0.16188566709286992,-1.449926729217918,2.946788444905405,-2.381738598950814,-0.4253655671981105,1.7872937782964335,1,3,0,2.939420694110176,2.284208219522766,1,0.7977522892166398,0,2,-0.020491582356379646,3
0.8119603808099383,0.0,0.4083230843065229,2.0950962156176187,1.4301919597414194,0.6314792503184965,-1.2710261042859328,0.16188566709286992,-1.449926729217918,1.883349730116479,-2.381738598950814,-0.4253655671981105,1.7872937782964335,1,3,0,0.6360836842110926,0.8390468772820779,1,0.7977522892166398,0,2,-0.020491582356379646,3
1.0087907506338145e-15,0.0,1.3501653246037282,0.8768140148110917,0.5070325562423077,0.4895910211359272,0.0679894128308129,0.16188566709286992,0.2636392371983439,1.0021519550557965,-0.2026726452247329,-0.4253655671981105,-0.10695725331530931,1,3,0,-0.13169531908860183,2.284208219522766,1,0.7977522892166398,0,1,-0.020491582356379646,6
1.0087907506338145e-15,0.0,3.6317137811796267,2.607476157064665,1.1633041993394588,2.9020588733604042,-2.313589301570884,0.16188566709286992,0.1381486964039339,3.044676634410112,2.15856983010761,-0.4253655671981105,4.19815872762047,1,3,3,6.010536707308954,2.10356305174268,1,0.7977522892166398,1,1,-0.020491582356379646,6
1.0087907506338145e-15,0.0,1.491170561506458,0.32950253841165883,0.8599867368056264,1.2719333203070562,0.4074811546919266,0.16188566709286992,0.2636392371983439,0.714884598049237,1.0942629165932267,2.357893862079904,1.0984752213467088,1,2,0,1.0199731858609398,2.284208219522766,0,0.7977522892166398,0,0,-0.020491582356379646,6
1.0087907506338145e-15,0.0,1.9167734604473756,1.2967610719297489,0.8599867368056264,1.1363010252076533,-0.5306601404686934,0.16188566709286992,0.2636392371983439,1.4934608211773657,0.328441305896687,-0.4253655671981105,1.7872937782964335,1,3,2,0.7896394848710314,2.284208219522766,1,0.7977522892166398,1,1,-0.020491582356379646,6
1.0087907506338145e-15,0.0,1.8423695436279144,1.568518553413473,2.3547323346815245,1.0675589384455921,-1.4487793082427218,0.16188566709286992,-1.3524752039504024,1.6716131824803881,0.565390191467464,-0.4253655671981105,2.4761123352461585,1,1,3,1.403862687510787,2.284208219522766,1,0.7977522892166398,0,1,-0.020491582356379646,3
1.0087907506338145e-15,0.0,1.477445061672804,1.0685529268265281,1.6691034092475903,0.6995179352654618,0.8002987385172909,0.16188566709286992,-0.30736485887830234,1.182048669451333,0.11473531409632647,2.3511868100586475,2.4761123352461585,1,3,2,0.3289720828912148,2.284208219522766,1,0.7977522892166398,0,0,-0.020491582356379646,5
1.0087907506338145e-15,0.0,2.6403570967480054,2.0176719718155303,0.08193702990724797,1.7616035935120127,-1.1258606115903818,0.16188566709286992,1.1674994934092362,2.2537212551459636,0.602069206728528,-0.4253655671981105,0.4096566643969842,1,2,2,2.171641690810482,2.284208219522766,1,0.14002805684219702,0,1,-1.2198518438033106,7
1.0087907506338145e-15,0.0,-0.4397718101147142,0.2569492720428441,0.5070325562423077,-1.920504975567499,0.8002987385172909,0.16188566709286992,-0.5024622928403809,0.055079171078334696,-0.7320205841404298,2.35704785996926,0.5818613036344153,1,2,0,-0.8994743223882963,2.10356305174268,0,-1.833144640281131,1,0,-2.4192121052502418,5
1.0087907506338145e-15,0.0,1.5172461952082383,0.858119001508532,0.08193702990724797,0.7099067345718324,1.4361351743380975,0.16188566709286992,1.303103400652283,1.046181805000224,-0.1850668548311676,-0.4253655671981105,-0.2791618925527405,1,3,0,-0.13169531908860183,2.10356305174268,0,0.7977522892166398,0,1,-0.020491582356379646,7
1.0087907506338145e-15,0.0,2.0859513599612125,0.9805633538365264,-1.782108356548484,1.3162774536662252,0.3544853317839167,0.16188566709286992,0.4943217317992311,1.3385612253678287,0.7818556153110965,2.356681360842573,0.5818613036344153,0,3,0,1.0199731858609398,2.10356305174268,1,0.7977522892166398,0,0,-0.020491582356379646,6
1.0087907506338145e-15,0.0,1.396821045998982,0.9708464551874971,2.0843758377016375,0.5613419794405644,0.8300522351410528,0.16188566709286992,0.2636392371983439,1.0849897713681875,-0.11688743692905815,-0.4253655671981105,2.3039076960087272,0,3,2,0.021860481571337048,2.10356305174268,1,0.7977522892166398,1,1,-0.020491582356379646,6
1.0087907506338145e-15,0.0,1.3904666925269225,0.7646422731039999,1.1633041993394588,0.6095514774523947,-1.8761177686930226,0.16188566709286992,1.1674994934092362,0.9379786854571335,-0.19131321462768955,2.3497126782581446,0.4096566643969842,1,3,2,-0.20847321941857128,2.10356305174268,1,0.7977522892166398,0,0,-0.020491582356379646,7
1.0087907506338145e-15,0.0,1.261868095087553,2.449293580564007,0.8599867368056264,1.1383132712941688,0.39514955395653656,0.16188566709286992,-0.9420256217947587,2.327480907764176,-2.381738598950814,-0.4253655671981105,1.9594984175338648,1,3,2,1.403862687510787,2.10356305174268,1,0.7977522892166398,0,2,-0.020491582356379646,4
1.0087907506338145e-15,0.0,1.2848106108663706,0.8283317064701545,0.08193702990724797,0.4691871814327646,-1.0150136548195947,0.16188566709286992,0.4090585495688456,0.950024639121713,-0.1579231494483136,-0.4253655671981105,0.9262705821092777,1,5,3,-0.13169531908860183,1.922917883962594,1,0.7977522892166398,0,1,-0.020491582356379646,6
0.06459186651741286,0.0,1.8413114387488096,1.930212809766641,-0.1698091984249669,0.9057314194252863,1.2599732945162467,0.16188566709286992,-0.23524752499271723,1.9665275954963155,0.41120740102937,-0.4253655671981105,-0.2791618925527405,1,3,0,1.7877521891606343,1.561627548402422,0,-0.5176961755322457,0,1,-1.2198518438033106,5
1.0087907506338145e-15,0.0,1.5853308487752837,1.268386352761777,0.08193702990724797,0.6459360729179999,1.4287851575501729,0.16188566709286992,0.4090585495688456,1.3648366008335107,-0.10239043661830466,-0.4253655671981105,-0.10695725331530931,1,3,0,0.3289720828912148,2.10356305174268,1,0.14002805684219702,0,1,-1.2198518438033106,6
1.0087907506338145e-15,0.0,0.7503094062660032,0.4978535266818703,1.5527370956504045,-0.24364634199686547,1.3555379719491563,0.16188566709286992,-0.46149056627396223,0.5362683120086422,-0.565238334826493,-0.4253655671981105,0.9262705821092777,1,3,2,-0.6691406213983879,2.10356305174268,1,0.7977522892166398,0,1,-0.020491582356379646,4
1.0087907506338145e-15,0.0,2.4030632377406786,1.9376617538025314,1.300693128667149,1.751313859550528,1.1028302191853316,0.16188566709286992,-1.024658333263361,2.1214237440423744,1.2569910731578944,-0.4253655671981105,0.7540659428718466,1,3,2,2.939420694110176,1.922917883962594,1,0.7977522892166398,0,1,-0.020491582356379646,4
-0.732378168875094,0.0,-0.12708670926568733,-0.3079271715756686,1.300693128667149,0.39277731079683664,0.8320389711559593,0.16188566709286992,-1.024658333263361,-0.31530514107837204,0.6103354611488911,-0.4253655671981105,0.7540659428718466,1,3,2,0.14470512209928815,-0.7867596327386962,1,0.7977522892166398,0,1,1.1788686790905514,0
-0.732378168875094,0.0,8.683088596809706e-05,-0.31627159737672456,1.300693128667149,1.0786520213462687,0.9248579593671856,0.16188566709286992,-1.024658333263361,-0.2751236053241763,1.3764635206412958,-0.4253655671981105,0.7540659428718466,1,3,2,1.2349513067848543,-0.7867596327386962,1,0.7977522892166398,0,1,1.1788686790905514,0
1.0087907506338145e-15,0.0,1.9317805867975326,1.2359408574687933,0.08193702990724797,1.164406501171114,2.4796360802370896,0.16188566709286992,-0.30736485887830234,1.4877631433863576,0.5850117113550034,2.352309427884162,0.4096566643969842,1,2,2,1.0199731858609398,2.10356305174268,1,0.7977522892166398,0,0,-0.020491582356379646,5
1.0087907506338145e-15,0.0,2.296467693796419,1.2722742182033655,2.0843758377016375,1.9223747498055215,1.3826902942383683,0.16188566709286992,1.053182670675076,1.6232717628199238,1.1732224487747274,2.3571484682999686,1.6150891390590023,1,4,2,1.8645300894906036,2.10356305174268,1,0.7977522892166398,1,0,-0.020491582356379646,7
1.0087907506338145e-15,0.0,0.9273847367769036,0.38101552299239044,1.300693128667149,1.857426148525332,-0.7505580669847732,0.16188566709286992,-0.3872054603459967,0.5164259188136683,2.059663571426678,2.358357322499799,0.9262705821092777,1,3,0,2.709086993120268,2.10356305174268,1,0.7977522892166398,0,0,-0.020491582356379646,5
1.0087907506338145e-15,0.0,1.4650040327064358,0.8018125419679123,0.5070325562423077,0.6920513015940312,0.6013276324009578,0.16188566709286992,1.1081934032301386,0.9895531848882628,-0.1346556889113867,-0.4253655671981105,0.5818613036344153,1,3,3,-0.13169531908860183,2.10356305174268,1,0.7977522892166398,0,1,-0.020491582356379646,7
1.0087907506338145e-15,0.0,2.1056609637527055,1.2424216148380725,1.300693128667149,1.4310630272509337,-0.55727177170467,0.16188566709286992,1.1674994934092362,1.5161052906369779,0.45001552952307283,-0.4253655671981105,0.7540659428718466,1,3,2,0.8664173852010009,2.10356305174268,1,0.7977522892166398,0,1,-0.020491582356379646,7
1.0087907506338145e-15,0.0,0.9263796755731906,0.8675908563975814,1.300693128667149,-0.01832971428026248,2.4875915397242507,0.16188566709286992,-2.0742580707241673,0.8667492053781449,-0.1939306090571568,-0.4253655671981105,0.7540659428718466,1,4,3,-0.13169531908860183,2.10356305174268,1,0.7977522892166398,1,1,-0.020491582356379646,2
1.0087907506338145e-15,0.0,2.002842168158512,1.4828398279499355,0.3055019870057329,1.315858418944985,-0.3744655603283943,0.16188566709286992,-0.30736485887830234,1.6535429010019962,0.6581715900416258,-0.4253655671981105,0.23745202515955302,1,4,2,1.403862687510787,1.922917883962594,1,0.7977522892166398,0,1,-0.020491582356379646,5
0.879974176103553,0.0,0.09601097581160446,0.2177027697380949,0.3055019870057329,-0.05319947628315798,1.022572543410231,0.16188566709286992,-1.013314310888185,0.135336473991445,0.6104705050577154,-0.4253655671981105,0.23745202515955302,1,4,2,0.3136165028252209,-0.6061144649586101,1,-0.5176961755322457,0,1,-0.020491582356379646,0
1.0087907506338145e-15,0.0,0.18154644762676408,-0.05275314274117733,0.08193702990724797,0.18968700375688444,0.8549148605491182,0.16188566709286992,-0.1257468962594032,-0.037253344858625685,0.16815901672923347,2.3572686662714206,-0.45136653179017167,1,3,3,-0.2852511197485407,1.922917883962594,0,0.7977522892166398,0,0,-0.020491582356379646,5
1.0087907506338145e-15,0.0,0.567789576195542,0.16446483264080133,-0.8008052453923118,0.3678661445806734,0.3422293578004806,0.16188566709286992,-0.21899722404929522,0.243413993256706,0.24097933791263992,2.3571774102526897,0.06524738592212186,1,2,0,-0.13169531908860183,2.10356305174268,1,0.7977522892166398,0,0,-0.020491582356379646,5
1.0087907506338145e-15,0.0,1.557984847458682,1.0177500384745184,0.08193702990724797,0.8022164020259269,-1.6202262034632346,0.16188566709286992,0.4090585495688456,1.1812419659176423,0.08480525793926452,-0.4253655671981105,-0.2791618925527405,1,3,3,0.2521941825612454,1.922917883962594,1,0.7977522892166398,0,1,-0.020491582356379646,6
1.0087907506338145e-15,0.0,0.12590590502696447,1.6929165581119914,1.1633041993394588,0.5303868408473432,2.4796360802370896,0.16188566709286992,0.33396739956622506,1.4634665872830583,-2.381738598950814,-0.4253655671981105,0.7540659428718466,1,3,0,-0.054917418758632396,1.922917883962594,1,0.7977522892166398,0,2,-0.020491582356379646,6
-0.7070919179426864,0.0,0.6819655812480127,0.20459044940946358,1.1633041993394588,0.4192221227848864,-1.2237195544164903,0.16188566709286992,0.33396739956622506,0.31103764134333617,0.15070058063347458,-0.4253655671981105,0.7540659428718466,1,3,0,-0.20847321941857128,0.4777565417219059,1,0.7977522892166398,0,1,-0.020491582356379646,6
1.0087907506338145e-15,0.0,-0.44722375566756617,1.0566426878222575,0.8599867368056264,-0.6776725822531965,0.8628839383211525,0.16188566709286992,-0.3872054603459967,0.7963590024023235,-2.381738598950814,-0.4253655671981105,-0.10695725331530931,1,4,0,-0.8226964220583268,2.10356305174268,0,0.14002805684219702,0,2,-1.2198518438033106,5
1.0087907506338145e-15,0.0,1.4760681265622972,0.8345798002619947,0.08193702990724797,0.7594453918104219,1.3597111076409911,0.16188566709286992,0.4943217317992311,1.0209511369675333,0.16253441693638562,2.3540343383540248,0.06524738592212186,1,3,3,0.17541628223127592,1.922917883962594,1,0.7977522892166398,0,0,-0.020491582356379646,6
1.0087907506338145e-15,0.0,1.1483691942141643,2.7164502703110522,2.0843758377016375,1.5564962557780604,0.85989479410822,0.16188566709286992,-0.3872054603459967,2.5712343335682095,-2.381738598950814,-0.4253655671981105,1.7872937782964335,1,3,3,2.0948637904805123,1.922917883962594,1,0.7977522892166398,0,2,-0.020491582356379646,5
1.0087907506338145e-15,0.0,1.3582907126180943,1.0405265254831193,-0.1698091984249669,0.5437239030978579,-1.7674581382261638,0.16188566709286992,-0.755286157726502,1.12441620937666,0.06339724321783306,-0.4253655671981105,0.06524738592212186,1,3,3,0.2521941825612454,2.10356305174268,0,0.7977522892166398,0,1,-0.020491582356379646,4
1.000704296897276,0.0,1.7312442985182035,1.501817069493122,0.3055019870057329,1.1820688921429034,-1.4413330145171919,0.16188566709286992,-2.037654325895953,1.5879110385873714,1.0898720419088095,-0.4253655671981105,-0.45136653179017167,1,3,2,2.0180858901505427,1.561627548402422,1,0.7977522892166398,0,1,-0.020491582356379646,2
1.0087907506338145e-15,0.0,0.19153022328200006,0.5377258314214902,-0.1698091984249669,-1.7295983746090078,-0.21696966028609485,0.16188566709286992,0.33396739956622506,0.4434847367915588,-0.995822310960746,2.356170553446334,-0.10695725331530931,1,3,0,-0.8994743223882963,1.922917883962594,0,-1.833144640281131,0,0,-2.4192121052502418,6
1.0087907506338145e-15,0.0,0.9546526428011021,0.7167233181244874,0.8599867368056264,0.04763141610760153,-1.3492323459855993,0.16188566709286992,-0.46149056627396223,0.7600977100176272,-0.33670858463096703,-0.4253655671981105,0.7540659428718466,1,2,2,-0.3620290200785102,1.922917883962594,1,0.7977522892166398,0,1,-0.020491582356379646,5
0.6449999070432283,0.0,-0.5775268295262611,-0.6932383163570528,0.8599867368056264,-0.11917560581515346,2.484181537413522,0.16188566709286992,-0.9420256217947587,-0.7265625465401871,0.13475320018886014,-0.4253655671981105,0.7540659428718466,1,2,2,-0.4541625004744735,-0.9674048005187822,1,0.7977522892166398,0,1,1.1788686790905514,0
1.0087907506338145e-15,0.0,1.2566203438867698,0.9281441463298981,-0.1698091984249669,0.4390893213663427,0.40368495195162524,0.16188566709286992,-0.21899722404929522,1.009804944194004,-0.0759528608363095,-0.4253655671981105,-0.10695725331530931,1,3,0,0.021860481571337048,1.922917883962594,0,0.7977522892166398,0,1,-0.020491582356379646,5
-0.6688760335061233,0.0,1.264663388792037,0.74883303471078,1.7799398057620965,0.550612268985044,0.8838327899304121,0.16188566709286992,0.19829579511126116,0.883425254585096,-0.0070190065296765495,-0.4253655671981105,1.0984752213467088,1,4,2,-0.054917418758632396,1.742272716182508,1,0.7977522892166398,1,1,-0.020491582356379646,6
1.0087907506338145e-15,0.0,0.932637696508749,0.599361363228342,0.08193702990724797,0.0427865624672432,0.8838327899304121,0.16188566709286992,-0.1257468962594032,0.7326817181435946,-0.33490436370671745,2.3480342290352225,-0.2791618925527405,1,3,2,-0.43880692040847963,1.922917883962594,0,0.7977522892166398,0,0,-0.020491582356379646,5
-0.6816529385174294,0.0,1.4661603696275751,0.8206077934856592,-0.8008052453923118,0.8736271516282108,0.7449980832636448,0.16188566709286992,0.4943217317992311,1.0026709903835753,0.24687264158449407,-0.4253655671981105,-0.6235711710276028,1,3,2,0.2521941825612454,1.561627548402422,0,0.7977522892166398,0,1,-0.020491582356379646,6
1.0087907506338145e-15,0.0,0.5857951650691536,0.17858968578368295,-0.4590249674720017,0.4805718365993537,0.8559106498695656,0.16188566709286992,0.4943217317992311,0.2592083814315853,0.23551228669343313,2.3572055921607906,-0.45136653179017167,0,3,0,-0.13169531908860183,1.922917883962594,1,0.7977522892166398,0,0,-0.020491582356379646,6
1.0087907506338145e-15,0.0,1.0715738956289478,0.5574237194562018,0.3055019870057329,0.28942133602076403,0.5230957096919714,0.16188566709286992,-0.30736485887830234,0.6852244637229878,0.04581195144735886,2.355441287777503,0.4096566643969842,1,3,2,-0.13169531908860183,1.922917883962594,1,0.7977522892166398,0,0,-0.020491582356379646,5
-0.3916140442125205,0.0,1.0166198851559036,0.5201984534712996,0.8599867368056264,0.29585527218258795,0.7440134108695221,0.16188566709286992,0.33396739956622506,0.6407161819370971,-0.18294776779929736,-0.4253655671981105,0.4096566643969842,1,1,2,-0.3620290200785102,1.561627548402422,1,0.7977522892166398,0,1,-0.020491582356379646,6
0.7614125249287043,0.0,1.3797917707027676,1.0940819574905196,0.08193702990724797,0.6830914748510701,0.6013276324009578,0.16188566709286992,-1.3524752039504024,1.1712340318027907,0.3815083192011791,-0.4253655671981105,0.06524738592212186,0,3,0,0.6360836842110926,1.742272716182508,1,0.7977522892166398,0,1,-0.020491582356379646,3
0.6614994443200792,0.0,2.238646234308,1.7398302893921267,2.0843758377016375,1.624778488481625,1.395243590489335,0.16188566709286992,-1.024658333263361,1.9199399136529576,1.170299788214695,-0.4253655671981105,1.4428844998215713,1,1,3,2.478753292130359,1.922917883962594,1,0.7977522892166398,1,1,-0.020491582356379646,4
0.879974176103553,0.0,2.1561891641590805,1.5031938882604405,0.3055019870057329,1.7637936439147168,-1.3666088278851163,0.16188566709286992,-1.1317166262821432,1.7343614607990427,1.6581506181236494,2.357365955353521,-0.10695725331530931,1,3,2,2.939420694110176,1.922917883962594,0,0.7977522892166398,0,0,-0.020491582356379646,3
1.6185848038796318,0.0,1.4574903750706776,2.9982491081769846,1.4301919597414194,1.5415111825226617,-1.96592081742121,0.16188566709286992,-1.9831970991930468,2.884038582856619,-2.381738598950814,-0.4253655671981105,0.9262705821092777,1,3,3,2.939420694110176,1.20033721284225,1,0.7977522892166398,0,2,-0.020491582356379646,1
0.06459186651741286,0.0,0.4271038053173447,1.6408875150151703,1.5527370956504045,0.3719537186354054,-0.18097425200570294,0.16188566709286992,-0.21899722404929522,1.4470660142941503,-2.381669882058383,-0.4253655671981105,1.6150891390590023,0,3,2,-0.13169531908860183,1.922917883962594,1,0.7977522892166398,0,2,-0.020491582356379646,5
-1.4738884077477923,0.0,1.7208420894133383,0.7513241040672074,-0.4590249674720017,1.087237025389917,1.9137769304001198,0.16188566709286992,2.5110587435656297,1.058615439027439,-0.008941140139757489,2.3507857021595875,-0.6235711710276028,1,1,0,-0.054917418758632396,1.922917883962594,0,0.7977522892166398,0,0,-0.020491582356379646,8
0.13965283472445558,0.0,0.019698680847586282,-0.015549533078425612,-0.4590249674720017,-0.5241327854972535,0.8838327899304121,0.16188566709286992,-0.2125114654671875,-0.06270098486300903,-0.08375595699553418,2.3573386646047836,0.23745202515955302,1,3,2,-0.515584820738449,1.742272716182508,1,-0.5176961755322457,0,0,-1.2198518438033106,5
